mt_main_poi_id	mt_poi_cate3_name	poi_name	brand_name
748707	其他火锅	一品轩火锅城	一品轩火锅 
748835	其他烧烤	牛B人烧烤	牛B人烧烤 
748907	其他烧烤	四季烧烤	四季烧烤 
750371	其他火锅	五里香狗肉馆	五里香狗肉馆 
750499	其他日本菜	银座拉面	银座拉面 
751019	其他烧烤	满意意烧烤店	满意意烧烤店 
765163	其他烧烤	回味烧烤	回味烧烤 
765211	其他日本菜	DANGOS（崇仁路店）	DANGOS 
766027	其他烧烤	汉阳温州烧烤	汉阳温州烧烤 
766027	其他烧烤	汉阳温州烧烤	温州烧烤 
766115	其他火锅	蜀渝捞	蜀渝捞 
766627	其他烧烤	海峡宫快餐烧烤厅	海峡宫快餐烧烤厅 
767195	其他火锅	皇记羊蝎子（南湖店）	皇记羊蝎子 
767475	其他烧烤	宁河烧烤	宁河烧烤 
767667	其他烧烤	兄弟烧烤	兄弟烧烤 
767795	其他烧烤	燕子烧烤店	燕子烧烤店 
767963	其他火锅	重庆钰门老火锅（玉林南路店）	卢记华兴煎蛋面 
767995	其他烧烤	重庆巫溪独门冲烤鱼	重庆巫溪独门冲烤鱼 
768043	其他烧烤	巴适烧烤小吃店	巴适烧烤小吃店 
768051	其他烧烤	乐山烧烤王（五里墩店）	乐山烧烤王 
768115	其他自助餐	天府丽都喜来登饭店餐厅	天府丽都喜来登饭店天宝阁中餐厅 
768115	其他自助餐	天府丽都喜来登饭店餐厅	天府丽都喜来登饭店餐厅 
768115	其他自助餐	天府丽都喜来登饭店餐厅	天府丽都喜来登ktv夜总会 
768115	其他自助餐	天府丽都喜来登饭店餐厅	天府丽都喜来登饭店·婚宴 
768115	其他自助餐	天府丽都喜来登饭店餐厅	天府丽都喜来登饭店停车场 
768115	其他自助餐	天府丽都喜来登饭店餐厅	天府丽都喜来登饭店翠云廊咖啡厅 
768179	其他火锅	喜来顺涮羊肉	喜来顺涮羊肉 
768523	其他烧烤	乐山夜游神	乐山夜游神 
768691	其他火锅	罗氏跷脚牛肉	罗氏跷脚牛肉 
768731	其他火锅	重庆巴渝天下火锅	重庆巴渝天下火锅 
769171	其他西餐	安泰安蓉大酒店宾悦轩餐厅	安泰安蓉大酒店宾悦轩 
769171	其他西餐	安泰安蓉大酒店宾悦轩餐厅	安泰安蓉大酒店宾悦轩餐厅 
769171	其他西餐	安泰安蓉大酒店宾悦轩餐厅	安泰安蓉大酒店宾悦轩西餐厅 
769171	其他西餐	安泰安蓉大酒店宾悦轩餐厅	安蓉酒店中餐厅 
770595	其他烧烤	何师烧烤（科华激情店）	何师烧烤 
770651	其他火锅	蝶扇鲜涮鲜锅	蝶扇鲜涮鲜锅 
770683	其他火锅	谷籽缘粥底火锅	谷籽缘粥底火锅 
770803	其他火锅	香天下传承（龙泉店）	香天下传承 
770819	其他烧烤	绿心森林烧烤（香槟广场店）	绿心森林烧烤 
770979	其他烧烤	韩沁园	韩沁园 
771115	其他烧烤	百度烤肉（红瓦寺店）	百度烤肉 
771131	其他火锅	光头烧鸡公	光头烧鸡公 
771131	其他火锅	光头烧鸡公	光头自助烤肉 
771227	其他西餐	黄金岁月	黄金岁月 
771227	其他西餐	黄金岁月	金色岁月咖啡酒廊 
771323	其他烧烤	何师烧烤（高升花圆店）	何师烧烤 
771387	其他烧烤	七道堰烧烤店	七道堰烧烤店 
771515	其他烧烤	TOC泰国烤肉馆（天府店）	TOC泰国烤肉馆 
771731	其他火锅	肉德娃火锅	肉德娃火锅 
771731	其他火锅	肉德娃火锅	华阳肉德娃火锅 
771731	其他火锅	肉德娃火锅	肉德娃火锅酒楼 
771843	其他烧烤	农夫烧烤（双清路店）	农夫烧烤 
772219	其他烧烤	明苑海鲜烧烤大排挡	明苑海鲜烧烤大排挡 
772771	其他烧烤	秀梅园	秀梅园 
772859	其他火锅	荣胜和火锅（犀浦精品店）	荣胜和火锅 
773011	其他日本菜	荣寿司（科华北路店）	荣寿司 
773059	其他烧烤	二哥烧烤	二哥烧烤 
773387	其他日本菜	米の寿司（新南路店）	米の寿司 
773803	其他烧烤	味当家中韩烤肉馆	味当家中韩烤肉馆 
773915	其他烧烤	郭烧烤	郭烧烤 
773939	其他火锅	陈三黄焖鸡	陈三黄焖鸡 
775363	其他火锅	帝人连锅（站北店）	帝人连锅 
775459	其他烧烤	爱烤手撕烤兔	爱烤手撕烤兔 
775483	其他日本菜	乐道寿司屋	乐道寿司屋 
775507	其他火锅	武陵山珍（九里堤店）	武陵山珍 
775571	其他烧烤	机车厂文化楼路边烧烤	机车厂文化楼路边烧烤 
775635	其他火锅	玛卡火锅	玛卡火锅 
776627	其他火锅	武陵山珍（虹波路店）	武陵山珍 
776675	其他火锅	凉水井兔火锅	凉水井兔火锅 
776795	其他烧烤	百度烤肉（菜蔬街店）	百度烤肉 
777083	其他日本菜	味千拉面（成都金牛嘉信茂广场店）	味千拉面 
777171	其他火锅	薛猫牛杂	薛猫牛杂 
777195	其他火锅	奔跑的辣椒（龙腾东路店）	奔跑的辣椒 
777411	其他火锅	快乐老家	快乐老家 
777475	其他日本菜	原炙居酒屋	原炙居酒屋 
788147	其他烧烤	百度烤肉（春熙店）	百度烤肉 
788363	其他火锅	锦记乡土鸡火锅	锦记乡土鸡火锅 
788451	其他烧烤	阿拉伯烤肉	阿拉伯烤肉 
788467	其他烧烤	牛华朱弟烧烤	牛华朱弟烧烤 
788547	其他火锅	一休小米辣（四川师大店）	一休小米辣 
788595	其他火锅	花香肥牛	花香肥牛 
788699	其他火锅	胡记牛杂火锅	胡记牛杂火锅 
788811	其他火锅	九品风山珍宝酒楼（财富又一城店）	九品风山珍宝酒楼 
788867	其他日本菜	一番日本笀司外卖	一番日本笀司外卖 
788891	其他日本菜	久兵卫日本料理	久兵卫日本料理 
789299	其他火锅	沙湾全牛汤锅	沙湾全牛汤锅 
789403	其他烧烤	宜宾风味烧烤	宜宾风味烧烤 
789995	其他日本菜	林幸昕	林幸昕 
797323	其他火锅	品尚（红星店）	品尚美发机构 
797659	其他西餐	夏卡咖啡馆	夏卡咖啡馆 
799771	其他火锅	天艺在线	天艺在线 
800835	其他火锅	两重天台湾雪锅（莱蒙店）	两重天台湾雪锅 
800851	其他日本菜	多可福餐饮店（大都会店）	多可福餐饮店 
802243	其他火锅	和寿火锅	和寿火锅 
806171	其他日本菜	多拉A梦寿司屋	哆啦a梦寿司屋 
806171	其他日本菜	多拉A梦寿司屋	多拉A梦寿司屋 
807075	其他火锅	太阳神肥牛	太阳神肥牛 
807283	其他火锅	小肥羊（五一店）	小肥羊 
808523	其他火锅	老土鸭	老土鸭 
808899	其他火锅	侯氏火锅（正定店）	侯氏火锅 
810763	其他自助餐	金品格披萨自助餐厅（中央大街店）	金品格披萨自助 
810763	其他自助餐	金品格披萨自助餐厅（中央大街店）	比格自助比萨 
810763	其他自助餐	金品格披萨自助餐厅（中央大街店）	金品格披萨自助餐厅 
810763	其他自助餐	金品格披萨自助餐厅（中央大街店）	比格比萨 
812875	其他西餐	银丰花园酒店餐厅	银丰花园酒店西餐厅 
812875	其他西餐	银丰花园酒店餐厅	银丰花园酒店餐厅 
812875	其他西餐	银丰花园酒店餐厅	银丰花园酒店 
829763	其他日本菜	中森百汇	中森百汇 
829923	其他西餐	德克士（王庄店）	德克士 
830403	其他日本菜	惠比寿日式便当	惠比寿日式便当 
830611	其他日本菜	伊藤屋日本料理	伊藤屋 
832379	其他火锅	渔如意（六一店）	渔如意 
832531	其他火锅	经典第一锅	经典第一锅 
832595	其他火锅	V6香辣火锅	V6香辣火锅 
832987	其他西餐	德克士（罗源店）	德克士 
833763	其他火锅	香辣传奇火锅	香辣传奇火锅 
834019	其他西餐	蘑菇家西餐厅mushroom（大洋天地店）	蘑菇家西餐厅 
834019	其他西餐	蘑菇家西餐厅mushroom（大洋天地店）	蘑菇家西餐厅mushroom 
834115	其他烧烤	酒肉朋友	酒肉朋友 
834443	其他日本菜	北岛日式快餐（冠亚广场店）	北岛日式快餐 
834443	其他日本菜	北岛日式快餐（冠亚广场店）	北岛便当 
834523	其他烧烤	七公江湖烤翅	七公江湖烧烤 
834763	其他日本菜	味千拉面（福州八一七北路分店）	味千拉面 
834883	其他日本菜	哈日哈韩	哈日哈韩 
834995	其他日本菜	松鹤精致料理	松鹤精致料理 
834995	其他日本菜	松鹤精致料理	松鹤日本料理 
835227	其他火锅	高锅涮	高锅涮 
835891	其他火锅	阿国海鲜火锅（万侯园店）	阿国海鲜火锅 
836163	其他日本菜	桃太郎	桃太郎 
842603	其他火锅	乡鹅庄	乡鹅庄 
842795	其他自助餐	捞百汇自助餐厅（宝龙店）	捞百汇自助餐厅 
842851	其他火锅	港湾海鲜火锅	港湾海鲜火锅 
843339	其他日本菜	犇铁板烧	犇铁板烧 
844051	其他西餐	罗麦斯比萨屋（南大店）	罗麦斯比萨屋 
847267	其他日本菜	舞敦日式快餐	舞敦日式快餐 
847283	其他日本菜	金太郎	金太郎 
848003	其他烧烤	旺角烧烤	旺角烧烤 
849539	其他日本菜	宁波万达索菲特大饭店-KOKO日本餐厅	宁波万达索菲特大饭店-KOKO日本餐厅 
851115	其他烧烤	蚝翅海鲜烧烤（海曙店）	蚝翅 
852883	其他火锅	香格里拉休闲美食林	香格里拉休闲美食林 
853027	其他火锅	兴荣火锅店	兴荣火锅店 
853035	其他火锅	好德火锅	好德火锅 
853091	其他火锅	要德火锅（人民路店）	要德火锅 
853171	其他火锅	飞鸿宫廷自助火锅	飞鸿宫廷自助火锅 
853211	其他火锅	飞鸿宾馆中餐厅	飞鸿宾馆中餐厅 
853315	其他日本菜	一番屋	一番屋日本料理•铁板烧 
853835	其他日本菜	味千拉面（无锡中山路分店）	味千拉面 
853851	其他火锅	西蒙小肥羊火锅	西蒙小肥羊火锅 
854971	其他日本菜	汤之乡日本料理	汤之乡日本料理 
855011	其他火锅	川金楼（苏锡路店）	川金楼 
855043	其他火锅	惠祥骨头煲	惠祥骨头煲 
855131	其他火锅	草原兴发	草原兴发 
855219	其他日本菜	味鲜日式风味拉面	味鲜日式风味拉面 
855747	其他火锅	金地肥牛火锅	金地肥牛火锅 
856051	其他日本菜	味千拉面（无锡苏锡路分店）	味千拉面 
856115	其他火锅	金老汉烧鸡公（河埒口店）	金老汉烧鸡公 
856147	其他火锅	渝程老锅毛肚火锅（梅村店）	渝程老锅 
856147	其他火锅	渝程老锅毛肚火锅（梅村店）	渝程老锅鹅肠火锅 
856147	其他火锅	渝程老锅毛肚火锅（梅村店）	渝程老锅毛肚火锅 
856403	其他烧烤	农场农夫烤鸡（清名桥店）	农场农夫烤鸡 
856435	其他烧烤	正新肉串（中山路二店）	正新肉串 
856627	其他烧烤	农场农夫烤鸡（惠河路店）	农场农夫烤鸡 
856683	其他烧烤	爱萍烧烤	爱萍烧烤 
856707	其他火锅	唐城一锅火锅（欧风店）	唐城一锅火锅 
856803	其他火锅	苗颖竹荪鹅（梁清路店）	苗颖竹荪鹅 
856843	其他烧烤	千秋档烧烤	千秋档烧烤 
857147	其他火锅	傣妹（凤翔路店）	傣妹 
857259	其他烧烤	マルちゃん	マルちゃん 
857267	其他火锅	七品焖锅	七品焖锅 
857323	其他火锅	金百合火锅	金百合火锅 
857547	其他自助餐	无锡雷迪森广场酒店（自助餐厅）	雷迪森广场酒店丽苑咖啡自助餐厅 
857547	其他自助餐	无锡雷迪森广场酒店（自助餐厅）	无锡雷迪森广场酒店 
857579	其他西餐	金菠萝餐厅	金菠萝 
857987	其他火锅	渔蒙家（清扬路店）	渔蒙家 
858011	其他火锅	七欣天品蟹轩（无锡友谊路）	七欣天 
858251	其他火锅	草原牧歌	草原牧歌 
858307	其他日本菜	野巢里	野巢里 
858323	其他火锅	65321原味火锅（新区店）	65321原味火锅 
858355	其他火锅	鑫山峡火锅店	鑫山峡火锅店 
858483	其他日本菜	SONO園	SONO園 
858571	其他日本菜	N多寿司（中山北路店）	N多寿司 
858587	其他日本菜	味千拉面（无锡宝龙店）	味千拉面 
859211	其他烧烤	西域烤肉王	西域烤肉王 
859363	其他火锅	渔蒙家（玉祁店）	渔蒙家 
859403	其他日本菜	一品豚骨拉面（崇安寺步行街店）	一品豚骨拉面 
859411	其他烧烤	尚可爱美食	尚可爱美食 
859699	其他火锅	青岛扎啤城	青岛扎啤城 
859795	其他日本菜	大久保	大久保 
859963	其他火锅	一尊皇牛（运河店）	一尊皇牛 
859979	其他烧烤	青岛多彩扎啤城	青岛多彩扎啤城 
870779	其他自助餐	旋之爱回转自助火锅	旋之爱回转自助火锅 
871291	其他日本菜	香樟园餐厅	香樟园餐厅 
871323	其他日本菜	松铃楼	松铃楼 
871387	其他火锅	一席地（澄康路店）	一席地 
871635	其他烧烤	大目烧	大目烧 
871643	其他日本菜	鲔多桑日本料理（SM店）	多桑日本料理 
871667	其他自助餐	金雁酒店自助餐厅	金雁酒店 
871795	其他火锅	丙洲成仔海捞经典火锅（松柏中心店）	丙洲煎蟳 
871795	其他火锅	丙洲成仔海捞经典火锅（松柏中心店）	丙洲成仔海捞经典火锅 
871835	其他火锅	巴山全羊汤锅	巴山全羊汤锅 
871907	其他火锅	嘉禾李老六火锅	嘉禾李老六火锅 
871923	其他西餐	豪享来（厦门莲花店）	豪享来 
872035	其他火锅	香辣仔干锅	香辣仔干锅 
872363	其他日本菜	将军日本餐厅	莲苑中餐厅 
872363	其他日本菜	将军日本餐厅	将军日本餐厅 
872499	其他西餐	枫情西餐厅	枫情西餐厅 
872651	其他自助餐	莲富自助餐厅	莲富自助餐厅 
875235	其他火锅	玉竹自助火锅（长青店）	玉竹自助火锅 
875355	其他火锅	盈满园火锅店	盈满园火锅店 
875363	其他火锅	玉竹自助火锅	玉竹自助火锅 
875819	其他日本菜	灶王爷法式日式铁板烧	灶王爷法式日式铁板烧 
875891	其他火锅	张壹锅健康转转锅	张壹锅健康转转锅 
876051	其他西餐	意欢乐	意欢乐 
876515	其他火锅	百里醇火锅	百里醇火锅 
876587	其他自助餐	厦门海悦山庄酒店自助餐厅（地中海​餐厅）	海悦山庄 
876787	其他自助餐	国家会计学院餐厅	国家会计学院餐厅 
876955	其他日本菜	六太郎日本料理	六太郎日本料理 
877035	其他日本菜	助屋	助屋 
877083	其他日本菜	和风味日本料理	和风味日本料理 
877371	其他自助餐	航空港花园酒店自助餐厅	航空港花园酒店自助餐厅 
877371	其他自助餐	航空港花园酒店自助餐厅	空港花园酒店中餐厅 
877371	其他自助餐	航空港花园酒店自助餐厅	厦门空港佰翔花园酒店 
877371	其他自助餐	航空港花园酒店自助餐厅	空港佰翔花园酒店宴会厅 
877371	其他自助餐	航空港花园酒店自助餐厅	空港佰翔花园酒店茗苑茶餐厅 
877371	其他自助餐	航空港花园酒店自助餐厅	空港佰翔花园酒店 
877371	其他自助餐	航空港花园酒店自助餐厅	空港佰翔花园自助餐厅 
877747	其他火锅	隆记牛肉火锅	隆记牛肉火锅 
878547	其他火锅	17牛食府	17牛食府 
878579	其他自助餐	翔鹭国际大酒店鸣春茶楼	翔鹭鹭苑海鲜餐厅 
878579	其他自助餐	翔鹭国际大酒店鸣春茶楼	翔鹭国际大酒店鸣春茶楼 
878619	其他火锅	鸭棚子	鸭棚子 
878691	其他日本菜	禾绿回转寿司（中山路店）	禾绿回转寿司 
878691	其他日本菜	禾绿回转寿司（中山路店）	元绿回转寿司 
878987	其他日本菜	鑫城宝岛料理	鑫城宝岛料理 
879011	其他火锅	二郎田鸡（厦禾路店）	二郎田鸡 
879363	其他西餐	Poro西餐厅（滨北水岸店）	Poro西餐厅 
881371	其他火锅	福成肥牛城	福成肥牛 
884731	其他日本菜	花树时尚日本料理	花树时尚日本料理 
885067	其他自助餐	维多利亚西餐厅	维多利亚西餐厅 
885651	其他日本菜	味千拉面（新世界店）	味千拉面 
885731	其他西餐	米卡莎阿根廷烧烤自助西餐厅	米卡莎阿根廷烧烤自助西餐厅 
885939	其他烧烤	通程麓山大酒店	通程麓山大酒店 
886027	其他烧烤	顶呱呱鲜鱿鱼	顶呱呱鲜鱿鱼 
886083	其他日本菜	金源阳光酒店京都日本料理	金源阳光酒店圣保罗巴西餐厅 
886083	其他日本菜	金源阳光酒店京都日本料理	金源阳光酒店湘金苑餐厅 
886083	其他日本菜	金源阳光酒店京都日本料理	金源大酒店巴西烧烤餐厅 
886083	其他日本菜	金源阳光酒店京都日本料理	金源阳光酒店京都日本料理 
886099	其他烧烤	阿拉伯烤肉	阿拉伯烤肉 
886251	其他西餐	阅读花园资讯咖啡馆（五一店）	阅读花园资讯中西餐厅 
886411	其他自助餐	好伦哥（东太康路店）	好伦哥 
886803	其他火锅	海底捞火锅(西大街店)	海底捞 
887067	其他西餐	必胜客（金水路-PBJ106）	必胜客 
887171	其他火锅	巴奴毛肚火锅（商城路店）	巴奴毛肚火锅 
887291	其他日本菜	樱之味拉面	樱之味拉面 
887331	其他火锅	东来顺（体育南大街店）	东来顺饭庄 
887339	其他西餐	燕春花园绿茵阁西餐厅	燕春花园绿茵阁西餐厅 
887451	其他火锅	鸿福酒家（东马路店）	鸿福酒家 
887987	其他火锅	鸿福酒家（红旗大街店）	鸿福酒家 
888019	其他西餐	必胜客（新人民店）	必胜客 
888099	其他西餐	必胜客（东尚店）	必胜客 
888283	其他火锅	小肥羊（平安店）	小肥羊 
888907	其他自助餐	阿祖妈自助美食汇	阿祖妈自助美食汇 
889179	其他火锅	山珍宝大酒店（观前店）	山珍宝 
889611	其他火锅	九佰碗	九佰碗老汤面 
890563	其他自助餐	同乐园中餐厅	同乐园中餐厅 
890563	其他自助餐	同乐园中餐厅	可园中餐厅 
